wonders if anyone would care if she died tomorrow ,0
@rachaelosborn  *hugs*,0
"My fingers look like they're bleeding, I'm horrible with nail polish. ",0
I wish he didnt have to leave ,0
was disappointed that Ralph Lauren in Taipei 101 has closed down!!! ,0
What a munch! Just ate at negril! What u know about a carribean omlette! How will I ever eat uk food again! ,0
omg hp scene on the awards. idk why i keep on tweeting about the awards. ,0
i was right about kstew wearing a dress but wrong about the shoes  lol,0
@flytographer wow no need to call people (us) idiots ... We just admired you ... you have becomed mean ,0
"really should be getting ready to leave for the studio, NOT sitting on my bed thinking of her ",0
Public Holidays on a Monday suck when you don't work Mondays to begin with ,0
I'm never making cookies again. No one ate them! ,0
"My foot hurts like shit, I don't wanna go run today ",0
Editing my shitty site  Adding background music though ,0
just Watched a creepy show about a girl who died while scuba diving.. so sad ,0
have looked to Superhero Movie the second time-it's gonna be boring when you looked it twice ,0
Just finished the first day of training with Sir Manci. Learned a lot today and the training was great. Back to work tomorrow ,0
chin hay visitaaa   te toco suelo angie ,0
Sitting at the doctors. My poor babys eyes are almost swollen shut ,0
rowed 9020 meters. i'm beat and this damn headache wont go away! ,0
"Just got back from the vet...my other ringneck #parrot didn't make it either :,( ...turns out the died from eating a spider  #bird",0
 i won't b able to finish my hours!!!  it sucks!!!,0
So.tired.so.sore.so.so.so.much.  &lt;celiaelise. &gt;,0
well sooner u get out the better! then u can be around wee cats n dogs n stuff all day  ;) ufft  do what on purpose ? :$ almost there ;),0
Heading to work in the shirt i wore to bed and ridic amounts of product in my hair that i havent washed out yet. Obv i just dgaf today ,0
Uber jealous of vivian ,0
"is off to the hospital in half an hour, FINALLY! Bloody NHS waiting lists. My poorly knee ",0
@bosoxmas you fight the devil in your head too? Sucks. I'm feeling for ya ,0
ARGHHH ! IN SUCH A PISSED MOOD ITS NOT FUNNY  ,0
"God, I just loooooove hot summer weather. Why can't it be like this all the time? It'll be over tomorrow according to the weather report ",0
@cljb Yea the sore throat part isn't wuts up @ all.  Glad to be out nonetheless,0
Talking to the most awesome person ever He makes me super happy &lt;3 I've missed him  Such a wonderful way to end the night &lt;3,0
Arg. Storms are going to ruin my awesome 6 mile bike ride. ,0
@mightymau5  you'll be with your bbs soon,0
Up early again with Miss Busy. Of course DH has decided not to join us.  Irritating. Sigh... Oh well. At least I can take a nap later.,0
Sooo freakin tired cant believe it. Need to get a better sleeping pattern goin ,0
"The merch guy laughed at me  on the bright side, my sweater is badass",0
"Another fix on the lights as to the fix I did didnt work &amp; another 1 almost blew, lucky I saw &amp; stoped it! But gutted kidzcity for parts ",0
"Not feeling a 100% today, when will I feel better again? ",0
@Chair I say let him play in his crib! I'm sure you've already tried that though.  Maybe he could go to bed later?,0
I just burnt most of my hand. Now its all red and sore ,0
"@swayswaystacey hahaha i know :| just cos of my fringe, lawllll fail.  &amp;  eh ima go",0
"Today I saw something that I shouldn't have seen. But, what has been seen cannot be unseen... ",0
shower...ride to buggy... ,4
just got in from the maddest cruise with my girls Dilay and Maxine..  can't wait to do it again sooon! xxx Pics will be up..!,4
@mariaam1004 too ,4
@Jason_Torres    You're soooo good!  It's gonna b yummy!!  Thx bunches!!!!,4
@shaundiviney hahahahaha nice... its funny ,4
"Decided to work in the garden today in spite of the drizzle.  Fog, birds, roses...and me ",4
@pokr thanks for the retweet  poker is the best card game on earth,4
@Xlex Glad you are happy! ,4
Exhausted to the tee.. So i'm knocking out! Nighty night tweety birds ,4
Photo: WAAAAH! I can�t believe Jeon Ji Hyun has a Hollywood film already! She�s Blood: The Last Vampire  http://tumblr.com/xep1qzvt3,4
@poohheff just on my grind as usual ,4
"@nibsuk No plans apart from the usual  Job hunting, tea drinking and entertaining myself",4
Hah! My kids enjoy a good tickkle!! I'm happy  sure tonight cannot sleep hehehehehe,4
"@stevendoyle congratulations! I take it back, I do not want to come for a run with you, I'd never keep up ",4
@chef_duffy Good Afternoon to you ,4
i love will.i.am ,4
@PerezHilton excellent  I have been playing the Lady GaGa album on a loop all day today!!,4
this is what always happened.... u n me.. laughing and wasting time.. love u my best friend for all my life ,4
Have been invited to visit The Times offices in London. Looking forward to it ,4
Been getting some more details through from Naked Tokyo this morning.... v v v v v exciting! ,4
BITCH. PLEASE. IDGAF.  HAHAHAH,4
Voll cool: war grad im kaufland und habe am promostand 4 actimel bekommen ,4
"@boxofcrayons we are all poets, in our own way ",4
"@tawnifaceee thanks, tawn. ",4
"@songzyuuup im sad i cant see u go ham, but i kno u gonna kill it papa. Nothin is safe! Lol ",4
@BabyPatches oh my dog...I just finished chewing my bully stick pretzel. It took 2 1/2 hours! Mugsy took 45 min.  http://bit.ly/19evut,4
"@TikkaMadsen Hello hello Seen the doc, got the biotics  Waiting for them to take affect now, and do something other than taste awful lol",4
@ArtFireJohn I can't view my comments from votehandmade ,0
Back to college tomorrow ,0
Got the BrainBone daily question wrong!  - http://tinyurl.com/crewx2,0
Toothache!!! ,0
sad i missed the photo contest that bryan lee o'malley had when scott pilgrim vol 5 came out ,0
@davidlian  Text us!,0
Aw  can't believe I actually missed eurovision. And the UK done better than the tragic last couple of years! Yey ,0
It's windy and grey outside - looks like more rain is on the cards today. What happened to spring? The weeds are loving it ,0
@cessii i dont think ive seen that episode ,0
bang bang bang....tired of the carpentry work going on in my house ,0
@sand67 so sad...sorry to hear that.  She was a sweet dog.  ,0
@TomboyTigress  you told me you LIKED my marshmallow fish. *runs off crying*,0
sunny day YAY i wann take some shoots today  but everybody is busy ,0
"@Eazee they suree did! And they did show up and play, my nuggs didn't unfortunately  but hey! I'm still a fan! ps- GO MAGIC!",0
I have to go to a going away party tonight ,0
wants to be in the sun so badly ,0
@candacebee just relaxin...cant really do shit on a sunday ,0
"@andywalton I'm listening to them on Spotify, but don't think SA can use it yet   Here some info: http://tr.im/n2bl",0
Awww.  Rob already left for NYC.  ,0
"Nevermind, it starts to load and then crashes ",0
Is that Mist I saw today as I left Waverley Station this morning? ,0
@eCheers about time too .. it's sad when kids don't know what rain looks like ,0
Still not used to the time difference here....only 5:30am ,0
@ajdury aww did you see that the tiger at Charles Paddock that we took photos of awhile back died in surgery?  Sadsies!,0
@hafie_zach too much bitch you know. can't handle it. ,0
@spam How do I stop a spammer from coming back? I have had the same porn site following me about 5 times even I have blocked them ,0
@shaunarawrr_x We should keep re-tweeting this. They've got to get it back. I might just cry ,0
@mikeprasad My first Atari game was Kaboom on the Atari 2600 - http://bit.ly/bLb5k - Frack that makes me old! ,0
@leonardhoux happy birthday matey! Alas stuck at home today ,0
@grshane Whatever happened to bros before the other thing? Sorry ,0
@Haydenzomg We're trying to help you smile you know ,0
Doing some academic reading... I miss school. ,0
@JacklynnA nope they changed... i used to see every single tweet no matter who it was too... no i cant  lol  i was reading about it 2 lol,0
Suns gone in now ,0
@sha_na_non what's wrong?? ,0
ughhh all the rhinestones she glued all over me hurt sooooooooooooooo much to take off... ,0
HMMWV licensing  these fuckers can't drive,0
"@hattiehattie What's the trick? I'm bored to getting the error message, and feel all left out ",0
Leaving julios and going back to my aunts.....I suck at Madden ,0
@postscript01  epic sadness,0
"Rain, rain, go away...it's June, not April.    This is messing up my summer.",0
im trying so hard to work on my trust issues ~sighs~ ,0
@tiffaknee Why? What's wrong? ,0
http://twitpic.com/7v1oy - Jane Eyre doesn't want to grade finals either. ,0
@ninjamal oops sorry.  And haha yes exactly like that,0
@piiyaahn Yeah but I'm using it everyday so people would see it. Nooooooooooooo ,0
"@ddlovato NOOO !  :O , I PRAY FOR YOU GIRL ! I love you &lt;3",0
@AllissaTaylor  The sun hates us and keeps disappearing!,0
i miss my bestfriend @imanawesomekid ,0
@MissRheaWhitney I miss u too hun....please come bak ,0
"tru, you better be good! looking forward to a long and drunken night in york! bring on the Vodkat!!!! ",0
Cloudy and overcast here at the moment....looks like rain ,0
net connection... coming and going  cant connect to fb,0
"Time to update my journal. Got a lot of stuff to record. Good night, Twitter. Good night, Micah (where ever you are). ",4
Well down to just one competion for Arsenal. Still not to worry it's only the Champions League ,4
@SelenlovesMcfly I'm bored. And I eat ice-cream right now  I think I'm gonna paint smth. And later I'm gonna study Russian.,4
"@LeslieRoark work it, work it! ",4
@kathyIreland I'll take a meeting with you online. But shouldn't you get some sleep now? ,4
"@ErUpstairs ok shout it, that will teach them to over indulge, not that there is a problem with over indulging sometimes, it's fun ",4
@shanerzz well I know something they don't know so they can do what they want ,4
@limyh No problem. I'm just sharing the whole list to you. ,4
@CarCrashHearts what do i have? lots of stuff. ,4
Finally getting to bed! Night tweeples ,4
@Jrathbne thank you for your updates  kate x,4
@RealWizKhalifa what a name  xoxo http://bit.ly/JJN3g,4
@skooo aw bless you- your old sims were kinda awesome though ,4
"home from a good dayyy, food tvvvvv phone and shweep ",4
"Sometimes you're lucky, the AC adaptor from an old router I don't use fits the #QY70 ",4
@Vemsteroo Every day is a great day for procrastinating. Like now? I really should be hanging my clothes up. ,4
watching taken...focus! ,4
@jashcandymatt well besides god of course. You r the greatest in this world is a better way to say it  haha,4
@jshe see you Jen! ,4
Sick again.. and put into some sort of Tibetan-herb induced coma that has been AMAZING.  twitter when I'm lucid  love love love,4
@iTwon @JeffTheMidget And isn't that a great picture? ,4
Andy is coming second in the trending topics!  That was quick! You guys rock! #andyclemmensen,4
"@Ashley_Cameron From the look of the photo, a lot of buses ",4
@theTVaholic  Thx I didn't realize that.  Guess I was the only one who watched it ,4
3 day weekend... Anything happening? I need to see my friends.. ,4
going to b.e.d - - - goodnight ,4
@final_thought hooray for the good news! ,4
aaaaand back to my literature review  At least i have a friendly cup of coffee to keep me company.,0
@lomobabes log onto internet and twitter from the twitter website! Don't think we've got an application like Iphone! ,0
@Boddingtons yeah i know!! i'll be feeling it next Monday ,0
Leaving lianas now.. Going to an AP Psych review till 12 ,0
"i know i'm wishing my life away now but i want it too be saturday! (L)McFLY! i neeed to meet them, but i never will, i'm not that lucky ",0
@OLMMark Sad end to the game  #Canucks,0
"Power's back, but my TV's dead...waaah! ",0
@shmandyvanduyne i missed you too  cant wait to see you  just in south america at the moment.,0
was up three times last night with a sick dog ,0
@guptaprasoon you're telling me ,0
I'm glad that all got cleared up.  I lah you!  Idk why Linda hates me though.. ,0
@mitchelmusso I'm never calling you again. Your phone is a scammer. It said I'm next and it hung up on me.  Now I can't get you.,0
it's only saturday. i want to see youuuu! - miss you already. ,0
so bored n luving maddie n missing her ,0
im goin up the coast 2 stay the night.. my sister is leaving the country tomorrow nite  going 2 live in London for a year. tweet yas later,0
@SheriShambles Too lazy to go and get it  Stayed a FAIL.,0
I'm about to watch last night's Pushing Daisies. I'm suffering twice for the show: back when it was cancelled and now with the last 3 eps ,0
Im at work i wish i was at e3 ,0
@fearlessradio THAT WAS AWESOME to bad its over ,0
"woked up, little bit tired.. the boys in germany are so heartless..  am i so unpretty that noone loves me???",0
"@SoupAirCool ud be my #1, I'd let you where any colour boots u want ;) sowwie u missed it  bigger better opportunities soon!!!",0
Home sick  what the hell???? I wonder if it'll mutate into swine flu?,0
"@beckaelisabeth I'm sorry baby, did I do something? I've been trying to call you, but you're phone is off. ",0
@JAMILInRealLife I'm jealous I aint shot around in a minute ,0
@livvvsterrrx0 LOL everyone has twitter...you can stop the stupid category from making one  wish you could though,0
Oh come on! an eagle killing a man with a turtle in the desert? what happens to the writers of csi? they mad? I really miss HouseMD ,0
"found a @CameronPhillips, but her last update was in Feb  maybe she is in other time.",0
Fantasy writer David Eddings dies in Carson City home   http://ping.fm/sZ5jT,0
@bigjulia Yeah. Correct. Goodbye Monsoon Accessorize. Goodbye 75% discount. ,0
Just had an AMAZING lunch w/ JENN &amp; HUNTER at Lazlos! I miss them already... ,0
exam time sucks hardcore! ,0
lunch finished back to work ,0
 that was mean,0
@AllnaturalP ugh i miss you pascy ,0
WHY DO ALL GREAT THINGS COME TO AN END ,0
Got to actually play w/ a real live #PalmPre at the local Sprint store. Joined their waiting list. Think I'm going to miss my Treo. ,0
"this is the song for this teusday,, SWEEEEEET,, [hope yur okay  x ]x ♫ http://blip.fm/~8fl17",0
@thesweeteclipse about the concert? ,0
Imma Press Conference- Your nothing  more then a Conversation  LoL,0
"Hey, Where my green pic? I just get a cross! ",0
Won't be the same without @dizzzydaisy ,0
SON OF A B!!!!! 2 Solo HRs in the btm of 9th to blow yet another game vs TX. Go LSU i guess. ,0
Bababababababa. Watching Come Dine at Roz's. I need a reply regarding my meet and greet with the Satz! ,0
@ drubner  You shot an Espy? ,0
is waiting 4 my pizza ,0
"lol @JoshuaNim don't be, Entenmann's totally phucced up my recipe w/ this new sh!t they put out... I need some milk ",0
I cant concentrate today ,0
@OMGitsJessieLee Please don't make fun of me for what I told you tonight!  EVER!,0
Rest in peace Farrah ,0
I'm baaaack home  it feels soo good Sleepoveer with Yentl,4
Not one for me to follow   http://twitter.com/tweetus_christ,4
@NIYANA THANKS SO MUCH...YOUR SUCH A GREAT PERSON...WHERE HAVE U BEEN ALL MY LIFE...BY THE WAY MY NAME IS MONICA!!! ,4
totally belated thanks to @richmonddotcom for the #followfriday ,4
@katbabe I'm doing well too  What's up?,4
@Jonasbrothers I miss youu  love ya sooo much,0
This paper (that I did do part of!) made me miss the election  fun times.,0
i just woked up and hmmmm i don�t know what todo today ,0
New computer is not compatible with the download from work that allows me to access their server. I'm so upset. Going IN to work now ,0
@NBATVAndre Yao hairline fracture ... at least he got out first round ,0
